Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Reef_ID,Realm_Name,Ecoregion_Name,Country_Name,State_Island_Province_Name,City_Town_Name,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Substrate_Name,Percent_Cover,Bleaching_Level,Percent_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean,Date,Site_Comments,Sample_Comments,Bleaching_Comments
210,10315016,Reef_Check,-27.3906,153.5511,Pacific,153.33.4E.27.23.26S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,3931.54,Exposed,0.0547,47.27,5,10,2008,6,Nutrient Indicator Algae,13.12,Population,0,296.67,294.46,296.92,292.01,303.07,2.13,8,-0.67,0.76,0,-3.32,3.32,1,3.89,20,4,0,2.12,10.91,1.41,-5.29,2.13,-7.73,3.31,-2.82,0,1.41,6,1,0,1.08,7.99,0.33,05-10-2008,nd,nd,nd
217,10314894,Reef_Check,-27.3,153.2228,Pacific,153.13.22E.27.18.0S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Great Barrier Reef Marine Park,nd,3628.45,Sheltered,0.2381,48.59,27,10,2010,3,nd,nd,Population,0,298.38,296.51,295.79,289.05,302.82,3.13,5,0.49,0.9,0,-3.51,2.9,12,5.2,24,6,2.1,3.27,19.61,2.15,-3.43,3.13,-10.88,2.87,-4.14,4,2.16,8,1,0,1.79,14.51,0.59,27-10-2010,nd,nd,nd
227,10314982,Reef_Check,-26.9775,153.4839,Pacific,153.29.2E.26.58.39S2,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Moreton Island,nd,5705.35,Exposed,0.0686,48.04,16,9,2012,4,Hard Coral,25,Population,0,295.9,294.52,296.8,291.83,301.66,2.15,5,0.17,0.71,0,-2.7,2.83,4,3.34,18,3,2.32,1.87,10.26,1.21,-5.14,2.15,-7.82,2,-2.85,1,1.1,4,0,0,0.77,5.35,0.23,16-09-2012,nd,nd,nd
227,10314982,Reef_Check,-26.9775,153.4839,Pacific,153.29.2E.26.58.39S2,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Moreton Island,nd,5705.35,Exposed,0.0686,48.04,16,9,2012,4,Nutrient Indicator Algae,0,Population,0,295.9,294.52,296.8,291.83,301.66,2.15,5,0.17,0.71,0,-2.7,2.83,4,3.34,18,3,2.32,1.87,10.26,1.21,-5.14,2.15,-7.82,2,-2.85,1,1.1,4,0,0,0.77,5.35,0.23,16-09-2012,nd,nd,nd
231,10315110,Reef_Check,-26.8033,153.1456,Pacific,153.8.44E.26.48.12S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Kings Beach,nd,76.55,Exposed,0.1074,49.09,27,1,2017,10,Hard Coral,35,Population,0,299.03,299.85,296.27,291.1,301.95,2.4,6,0.47,0.72,0,-2.5,3.57,14,4.87,25,3,0,2.77,21.53,1.31,0.36,2.4,-8.38,2.46,-3.21,0,1,3,0,0,0.71,4.17,0.21,27-01-2017,nd,nd,nd
231,10315110,Reef_Check,-26.8033,153.1456,Pacific,153.8.44E.26.48.12S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Kings Beach,nd,76.55,Exposed,0.1074,49.09,27,1,2017,10,Nutrient Indicator Algae,0,Population,0,299.03,299.85,296.27,291.1,301.95,2.4,6,0.47,0.72,0,-2.5,3.57,14,4.87,25,3,0,2.77,21.53,1.31,0.36,2.4,-8.38,2.46,-3.21,0,1,3,0,0,0.71,4.17,0.21,27-01-2017,nd,nd,nd
231,10315116,Reef_Check,-26.8033,153.1456,Pacific,153.8.44E.26.48.12S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Kings Beach,nd,76.55,Exposed,0.1074,49.09,12,12,2015,4,Hard Coral,5,Population,0,299.35,297.88,296.27,291.1,301.95,2.4,6,-0.04,0.72,0,-2.5,3.57,16,4.87,25,3,10.16,2.77,21.53,1.31,-1.61,2.4,-8.38,2.46,-3.21,0,1,3,0,0,0.71,4.17,0.21,12-12-2015,nd,nd,nd
231,10315116,Reef_Check,-26.8033,153.1456,Pacific,153.8.44E.26.48.12S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Kings Beach,nd,76.55,Exposed,0.1074,49.09,12,12,2015,4,Nutrient Indicator Algae,0,Population,0,299.35,297.88,296.27,291.1,301.95,2.4,6,-0.04,0.72,0,-2.5,3.57,16,4.87,25,3,10.16,2.77,21.53,1.31,-1.61,2.4,-8.38,2.46,-3.21,0,1,3,0,0,0.71,4.17,0.21,12-12-2015,nd,nd,nd
244,10314913,Reef_Check,-26.645,153.1608,Pacific,153.1608E.26.645S2,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,4418.41,Exposed,0.1087,49.23,18,10,2015,9,Hard Coral,32.5,Population,0,297.42,296.09,296.45,291.35,301.64,2.33,6,0.74,0.71,0,-2.73,2.53,2,3.58,15,3,2.04,2.15,12.54,1.3,-3.5,2.33,-8.23,2.04,-3.13,0,0.99,3,0,0,0.73,4.4,0.23,18-10-2015,nd,nd,nd
244,10314913,Reef_Check,-26.645,153.1608,Pacific,153.1608E.26.645S2,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,4418.41,Exposed,0.1087,49.23,18,10,2015,9,Nutrient Indicator Algae,0.62,Population,0,297.42,296.09,296.45,291.35,301.64,2.33,6,0.74,0.71,0,-2.73,2.53,2,3.58,15,3,2.04,2.15,12.54,1.3,-3.5,2.33,-8.23,2.04,-3.13,0,0.99,3,0,0,0.73,4.4,0.23,18-10-2015,nd,nd,nd
244,10314914,Reef_Check,-26.645,153.1608,Pacific,153.1608E.26.645S2,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,4418.41,Exposed,0.1087,49.23,27,1,2017,9,Hard Coral,37.5,Population,0,299.19,300.11,296.45,291.35,301.64,2.33,6,0.67,0.71,0,-2.73,2.53,12,3.58,15,3,1,2.15,12.54,1.3,0.52,2.33,-8.23,2.04,-3.13,1,0.99,3,0,0,0.73,4.4,0.23,27-01-2017,nd,nd,nd
244,10314914,Reef_Check,-26.645,153.1608,Pacific,153.1608E.26.645S2,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,4418.41,Exposed,0.1087,49.23,27,1,2017,9,Nutrient Indicator Algae,0,Population,0,299.19,300.11,296.45,291.35,301.64,2.33,6,0.67,0.71,0,-2.73,2.53,12,3.58,15,3,1,2.15,12.54,1.3,0.52,2.33,-8.23,2.04,-3.13,1,0.99,3,0,0,0.73,4.4,0.23,27-01-2017,nd,nd,nd
249,10314879,Reef_Check,-26.615,153.1129,Pacific,153.112933E.26.615033S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,89.05,Sometimes,0.1105,49.23,14,10,2017,9,Hard Coral,18.75,Population,0,297.39,295.36,296.41,291.25,302.35,2.34,9,0.17,0.74,0,-2.77,2.82,10,4.02,19,4,7.05,2.26,12.9,1.39,-4.19,2.34,-8.3,2.79,-3.13,0,1.06,4,0,0,0.85,5.67,0.26,14-10-2017,nd,nd,nd
249,10314879,Reef_Check,-26.615,153.1129,Pacific,153.112933E.26.615033S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,89.05,Sometimes,0.1105,49.23,14,10,2017,9,Nutrient Indicator Algae,0,Population,0,297.39,295.36,296.41,291.25,302.35,2.34,9,0.17,0.74,0,-2.77,2.82,10,4.02,19,4,7.05,2.26,12.9,1.39,-4.19,2.34,-8.3,2.79,-3.13,0,1.06,4,0,0,0.85,5.67,0.26,14-10-2017,nd,nd,nd
249,10314883,Reef_Check,-26.615,153.1129,Pacific,153.112933E.26.615033S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,89.05,Sometimes,0.1105,49.23,18,10,2015,10,Hard Coral,20,Population,0,297.39,296.6,296.41,291.25,302.35,2.34,6,1.27,0.74,0,-2.77,2.82,5,4.02,19,4,3.19,2.26,12.9,1.39,-2.95,2.34,-8.3,2.79,-3.13,0,1.06,4,0,0,0.85,5.67,0.26,18-10-2015,nd,nd,nd
249,10314883,Reef_Check,-26.615,153.1129,Pacific,153.112933E.26.615033S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,89.05,Sometimes,0.1105,49.23,18,10,2015,10,Nutrient Indicator Algae,0,Population,0,297.39,296.6,296.41,291.25,302.35,2.34,6,1.27,0.74,0,-2.77,2.82,5,4.02,19,4,3.19,2.26,12.9,1.39,-2.95,2.34,-8.3,2.79,-3.13,0,1.06,4,0,0,0.85,5.67,0.26,18-10-2015,nd,nd,nd
256,10315100,Reef_Check,-26.6025,153.1019,Pacific,153.6.7E.26.36.9S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,285.99,Exposed,0.1105,49.23,3,12,2007,5,Hard Coral,26.25,Population,0,298.76,297.21,296.34,291.25,303.44,2.36,5,-0.12,0.76,0,-2.78,3.95,1,4.89,24,4,0,2.62,14.56,1.52,-2.33,2.36,-8.28,3.89,-3.19,0,1.24,5,0,0,1.02,6.84,0.29,03-12-2007,nd,nd,nd
256,10315100,Reef_Check,-26.6025,153.1019,Pacific,153.6.7E.26.36.9S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,285.99,Exposed,0.1105,49.23,3,12,2007,5,Nutrient Indicator Algae,0,Population,0,298.76,297.21,296.34,291.25,303.44,2.36,5,-0.12,0.76,0,-2.78,3.95,1,4.89,24,4,0,2.62,14.56,1.52,-2.33,2.36,-8.28,3.89,-3.19,0,1.24,5,0,0,1.02,6.84,0.29,03-12-2007,nd,nd,nd
256,10315102,Reef_Check,-26.6025,153.1019,Pacific,153.6.7E.26.36.9S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,285.99,Exposed,0.1105,49.23,19,9,2010,5,Hard Coral,26.25,Population,0,295.69,295.49,296.34,291.25,303.44,2.36,4,1.38,0.76,0,-2.78,3.95,16,4.89,24,4,11.33,2.62,14.56,1.52,-4.04,2.36,-8.28,3.89,-3.19,0,1.24,5,0,0,1.02,6.84,0.29,19-09-2010,nd,nd,nd
256,10315102,Reef_Check,-26.6025,153.1019,Pacific,153.6.7E.26.36.9S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,285.99,Exposed,0.1105,49.23,19,9,2010,5,Nutrient Indicator Algae,2.5,Population,0,295.69,295.49,296.34,291.25,303.44,2.36,4,1.38,0.76,0,-2.78,3.95,16,4.89,24,4,11.33,2.62,14.56,1.52,-4.04,2.36,-8.28,3.89,-3.19,0,1.24,5,0,0,1.02,6.84,0.29,19-09-2010,nd,nd,nd
267,10314853,Reef_Check,-24.8836,152.4908,Pacific,152.29.27E.24.53.1S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Coral Cove,nd,133.6,Exposed,0.1037,41.58,18,8,2012,6,Hard Coral,1.88,Population,0,294.82,291.64,296.49,289.58,304.23,3.22,4,-0.61,0.88,0,-2.84,3.94,2,5.14,23,6,0,3.55,22.2,2.29,-8.79,3.22,-10.84,3.79,-3.92,1,2.47,10,1,0,2.16,16.27,0.7,18-08-2012,nd,nd,nd
267,10314853,Reef_Check,-24.8836,152.4908,Pacific,152.29.27E.24.53.1S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Coral Cove,nd,133.6,Exposed,0.1037,41.58,18,8,2012,6,Nutrient Indicator Algae,1.25,Population,0,294.82,291.64,296.49,289.58,304.23,3.22,4,-0.61,0.88,0,-2.84,3.94,2,5.14,23,6,0,3.55,22.2,2.29,-8.79,3.22,-10.84,3.79,-3.92,1,2.47,10,1,0,2.16,16.27,0.7,18-08-2012,nd,nd,nd
284,10314768,Reef_Check,-23.4472,151.9119,Pacific,151.9119E.23.4472S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,459.75,Sheltered,0.0707,51.46,2,11,2011,5,Hard Coral,66.25,Population,0,299.08,297.13,297.35,292.83,302.86,2.22,6,-0.07,0.72,0,-4.33,2.9,3,3.98,19,3,0,2.65,17.68,1.33,-3.14,2.22,-7.44,2.58,-2.91,2,1.99,7,1,0,1.53,12.13,0.44,02-11-2011,nd,nd,nd
284,10314768,Reef_Check,-23.4472,151.9119,Pacific,151.9119E.23.4472S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,459.75,Sheltered,0.0707,51.46,2,11,2011,5,Nutrient Indicator Algae,0,Population,0,299.08,297.13,297.35,292.83,302.86,2.22,6,-0.07,0.72,0,-4.33,2.9,3,3.98,19,3,0,2.65,17.68,1.33,-3.14,2.22,-7.44,2.58,-2.91,2,1.99,7,1,0,1.53,12.13,0.44,02-11-2011,nd,nd,nd
287,10314802,Reef_Check,-23.4447,151.9184,Pacific,151.9184E.23.4447S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,95.43,Sheltered,0.0731,51.57,4,7,2012,1,Hard Coral,2.5,Population,0,294.32,294.2,297.35,292.83,302.86,2.22,9,-0.62,0.72,0,-4.33,2.9,0,3.98,19,3,0,2.65,17.68,1.33,-6.07,2.22,-7.44,2.58,-2.91,0,1.99,7,1,0,1.53,12.13,0.44,04-07-2012,nd,nd,nd
287,10314802,Reef_Check,-23.4447,151.9184,Pacific,151.9184E.23.4447S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,95.43,Sheltered,0.0731,51.57,4,7,2012,1,Nutrient Indicator Algae,1.25,Population,0,294.32,294.2,297.35,292.83,302.86,2.22,9,-0.62,0.72,0,-4.33,2.9,0,3.98,19,3,0,2.65,17.68,1.33,-6.07,2.22,-7.44,2.58,-2.91,0,1.99,7,1,0,1.53,12.13,0.44,04-07-2012,nd,nd,nd
293,10314757,Reef_Check,-23.4431,151.9094,Pacific,151.9094E.23.4431S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,192.41,Sheltered,0.0707,51.46,5,7,2012,1,Hard Coral,37.5,Population,0,294.32,294.2,297.35,292.83,302.86,2.22,9,-0.62,0.72,0,-4.33,2.9,0,3.98,19,3,0,2.65,17.68,1.33,-6.07,2.22,-7.44,2.58,-2.91,0,1.99,7,1,0,1.53,12.13,0.44,05-07-2012,nd,nd,nd
293,10314757,Reef_Check,-23.4431,151.9094,Pacific,151.9094E.23.4431S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,192.41,Sheltered,0.0707,51.46,5,7,2012,1,Nutrient Indicator Algae,0.62,Population,0,294.32,294.2,297.35,292.83,302.86,2.22,9,-0.62,0.72,0,-4.33,2.9,0,3.98,19,3,0,2.65,17.68,1.33,-6.07,2.22,-7.44,2.58,-2.91,0,1.99,7,1,0,1.53,12.13,0.44,05-07-2012,nd,nd,nd
297,10314752,Reef_Check,-23.4416,151.9048,Pacific,151.9048E.23.4416S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,665.19,Sheltered,0.0707,51.46,4,11,2011,5,Hard Coral,63.12,Population,0,299.08,297.13,297.35,292.83,302.86,2.22,6,-0.07,0.72,0,-4.33,2.9,3,3.98,19,3,0,2.65,17.68,1.33,-3.14,2.22,-7.44,2.58,-2.91,2,1.99,7,1,0,1.53,12.13,0.44,04-11-2011,nd,nd,nd
297,10314752,Reef_Check,-23.4416,151.9048,Pacific,151.9048E.23.4416S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,665.19,Sheltered,0.0707,51.46,4,11,2011,5,Nutrient Indicator Algae,0,Population,0,299.08,297.13,297.35,292.83,302.86,2.22,6,-0.07,0.72,0,-4.33,2.9,3,3.98,19,3,0,2.65,17.68,1.33,-3.14,2.22,-7.44,2.58,-2.91,2,1.99,7,1,0,1.53,12.13,0.44,04-11-2011,nd,nd,nd
1030,10315053,Reef_Check,-27.9067,153.4211,Pacific,153.4211E.27.94S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,South Stradbroke Island,nd,22.65,Sheltered,0.1067,43.51,15,1,2012,2,Hard Coral,0,Population,0,296.07,298.24,296.02,291.39,301.59,2.17,7,2.21,2.17,0,-3.76,5.52,23,3.38,27,19,11.4,12.3,44.66,10.56,2.16,2.17,-4.67,5.51,-0.04,22,3.16,25,18,10.98,12.19,44.45,10.35,15-01-2012,nd,nd,nd
1030,10315053,Reef_Check,-27.9067,153.4211,Pacific,153.4211E.27.94S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,South Stradbroke Island,nd,22.65,Sheltered,0.1067,43.51,15,1,2012,2,Nutrient Indicator Algae,3.75,Population,0,296.07,298.24,296.02,291.39,301.59,2.17,7,2.21,2.17,0,-3.76,5.52,23,3.38,27,19,11.4,12.3,44.66,10.56,2.16,2.17,-4.67,5.51,-0.04,22,3.16,25,18,10.98,12.19,44.45,10.35,15-01-2012,nd,nd,nd
1033,10314934,Reef_Check,-27.4753,153.4014,Pacific,153.24.5E.27.28.31S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,781.01,Sheltered,0.2787,47.92,21,10,2009,2,Hard Coral,45,Population,0,262.15,296.09,296,289.93,303.87,2.87,7,0.43,0.98,0,-3.14,4.55,5.67,5.69,28,7,4.82,4.58,27.18,2.98,-3.72,2.87,-9.87,4.05,-3.8,0.33,2.13,8,1,0,1.9,13.1,0.62,21-10-2009,nd,nd,nd
1033,10314934,Reef_Check,-27.4753,153.4014,Pacific,153.24.5E.27.28.31S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,781.01,Sheltered,0.2787,47.92,21,10,2009,2,Nutrient Indicator Algae,0,Population,0,262.15,296.09,296,289.93,303.87,2.87,7,0.43,0.98,0,-3.14,4.55,5.67,5.69,28,7,4.82,4.58,27.18,2.98,-3.72,2.87,-9.87,4.05,-3.8,0.33,2.13,8,1,0,1.9,13.1,0.62,21-10-2009,nd,nd,nd
1035,10314985,Reef_Check,-27.4142,153.5258,Pacific,153.31.33E.27.24.51S1,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,1329.83,Exposed,0.0653,47.27,26,11,2011,7,Hard Coral,11.25,Population,0,299.06,298.25,296.8,291.54,302.69,2.18,7,0.84,0.8,0,-3.56,3.02,4,4.48,22,4,0,2.34,12.62,1.6,-1.43,2.18,-8.13,3,-2.87,3,1.38,5,0,0,1.05,7.27,0.33,26-11-2011,nd,nd,nd
1035,10314985,Reef_Check,-27.4142,153.5258,Pacific,153.31.33E.27.24.51S1,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,1329.83,Exposed,0.0653,47.27,26,11,2011,7,Nutrient Indicator Algae,13.75,Population,0,299.06,298.25,296.8,291.54,302.69,2.18,7,0.84,0.8,0,-3.56,3.02,4,4.48,22,4,0,2.34,12.62,1.6,-1.43,2.18,-8.13,3,-2.87,3,1.38,5,0,0,1.05,7.27,0.33,26-11-2011,nd,nd,nd
1036,10314991,Reef_Check,-27.4142,153.5264,Pacific,153.31.35E.27.24.51S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,1281.64,Exposed,0.0653,47.27,16,7,2009,6,Hard Coral,18.12,Population,0,293.97,293.53,296.8,291.54,302.69,2.18,6,-0.72,0.8,0,-3.56,3.02,5,4.48,22,4,0,2.34,12.62,1.6,-6.15,2.18,-8.13,3,-2.87,0,1.38,5,0,0,1.05,7.27,0.33,16-07-2009,nd,nd,nd
1036,10314991,Reef_Check,-27.4142,153.5264,Pacific,153.31.35E.27.24.51S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,1281.64,Exposed,0.0653,47.27,16,7,2009,6,Nutrient Indicator Algae,0,Population,0,293.97,293.53,296.8,291.54,302.69,2.18,6,-0.72,0.8,0,-3.56,3.02,5,4.48,22,4,0,2.34,12.62,1.6,-6.15,2.18,-8.13,3,-2.87,0,1.38,5,0,0,1.05,7.27,0.33,16-07-2009,nd,nd,nd
1036,10314992,Reef_Check,-27.4142,153.5264,Pacific,153.31.35E.27.24.51S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,1281.64,Exposed,0.0653,47.27,7,10,2010,7,Hard Coral,15,Population,0,296.91,296.07,296.8,291.54,302.69,2.18,12,0.92,0.8,0,-3.56,3.02,22,4.48,22,4,12.62,2.34,12.62,1.6,-3.61,2.18,-8.13,3,-2.87,3,1.38,5,0,0,1.05,7.27,0.33,07-10-2010,nd,nd,nd
1036,10314992,Reef_Check,-27.4142,153.5264,Pacific,153.31.35E.27.24.51S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,1281.64,Exposed,0.0653,47.27,7,10,2010,7,Nutrient Indicator Algae,38.75,Population,0,296.91,296.07,296.8,291.54,302.69,2.18,12,0.92,0.8,0,-3.56,3.02,22,4.48,22,4,12.62,2.34,12.62,1.6,-3.61,2.18,-8.13,3,-2.87,3,1.38,5,0,0,1.05,7.27,0.33,07-10-2010,nd,nd,nd
1036,10314993,Reef_Check,-27.4142,153.5264,Pacific,153.31.35E.27.24.51S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,1281.64,Exposed,0.0653,47.27,26,11,2011,6,Hard Coral,10.62,Population,0,299.06,298.25,296.8,291.54,302.69,2.18,7,0.84,0.8,0,-3.56,3.02,4,4.48,22,4,0,2.34,12.62,1.6,-1.43,2.18,-8.13,3,-2.87,3,1.38,5,0,0,1.05,7.27,0.33,26-11-2011,nd,nd,nd
1036,10314993,Reef_Check,-27.4142,153.5264,Pacific,153.31.35E.27.24.51S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,1281.64,Exposed,0.0653,47.27,26,11,2011,6,Nutrient Indicator Algae,24.38,Population,0,299.06,298.25,296.8,291.54,302.69,2.18,7,0.84,0.8,0,-3.56,3.02,4,4.48,22,4,0,2.34,12.62,1.6,-1.43,2.18,-8.13,3,-2.87,3,1.38,5,0,0,1.05,7.27,0.33,26-11-2011,nd,nd,nd
1037,10314892,Reef_Check,-27.2819,153.2092,Pacific,153.12.33E.27.16.55S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Mud Island,nd,10315.13,Sheltered,0.2725,48.59,16,8,2009,2,Hard Coral,26.25,Population,0,293.4,292.03,295.73,289.23,302.79,3.12,6,0.39,0.9,0,-3.38,2.99,3,5.09,26,6,0,3.27,21.21,2.24,-7.78,3.12,-10.57,2.98,-4.07,1,2.28,10,1,0,1.94,16.48,0.62,16-08-2009,nd,nd,nd
1037,10314892,Reef_Check,-27.2819,153.2092,Pacific,153.12.33E.27.16.55S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Mud Island,nd,10315.13,Sheltered,0.2725,48.59,16,8,2009,2,Nutrient Indicator Algae,0,Population,0,293.4,292.03,295.73,289.23,302.79,3.12,6,0.39,0.9,0,-3.38,2.99,3,5.09,26,6,0,3.27,21.21,2.24,-7.78,3.12,-10.57,2.98,-4.07,1,2.28,10,1,0,1.94,16.48,0.62,16-08-2009,nd,nd,nd
1038,10314961,Reef_Check,-27.0069,153.4692,Pacific,153.28.9E.27.0.25S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Moreton Island,nd,2210.07,Exposed,0.06,47.83,5,7,2009,10,Hard Coral,16.25,Population,0,293.78,292.32,296.71,291.29,301.67,2.19,8,-2.16,0.73,0,-3.02,2.26,1,4.12,20,4,0,2.17,11.09,1.36,-7.29,2.19,-8.31,2.05,-2.89,0,1.34,6,0,0,0.94,6.13,0.3,05-07-2009,nd,nd,nd
1038,10314961,Reef_Check,-27.0069,153.4692,Pacific,153.28.9E.27.0.25S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Moreton Island,nd,2210.07,Exposed,0.06,47.83,5,7,2009,10,Nutrient Indicator Algae,5.62,Population,0,293.78,292.32,296.71,291.29,301.67,2.19,8,-2.16,0.73,0,-3.02,2.26,1,4.12,20,4,0,2.17,11.09,1.36,-7.29,2.19,-8.31,2.05,-2.89,0,1.34,6,0,0,0.94,6.13,0.3,05-07-2009,nd,nd,nd
1039,10314972,Reef_Check,-26.9686,153.4914,Pacific,153.29.29E.26.58.7S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Moreton Island,nd,6912.06,Exposed,0.0686,48.04,14,11,2009,10,Hard Coral,33.75,Population,0,298.54,298.12,296.8,291.83,301.66,2.15,7,1.28,0.71,0,-2.7,2.83,7,3.34,18,3,6.13,1.87,10.26,1.21,-1.54,2.15,-7.82,2,-2.85,0,1.1,4,0,0,0.77,5.35,0.23,14-11-2009,nd,nd,nd
1039,10314972,Reef_Check,-26.9686,153.4914,Pacific,153.29.29E.26.58.7S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Moreton Island,nd,6912.06,Exposed,0.0686,48.04,14,11,2009,10,Nutrient Indicator Algae,0,Population,0,298.54,298.12,296.8,291.83,301.66,2.15,7,1.28,0.71,0,-2.7,2.83,7,3.34,18,3,6.13,1.87,10.26,1.21,-1.54,2.15,-7.82,2,-2.85,0,1.1,4,0,0,0.77,5.35,0.23,14-11-2009,nd,nd,nd
1039,10314973,Reef_Check,-26.9686,153.4914,Pacific,153.29.29E.26.58.7S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Moreton Island,nd,6912.06,Exposed,0.0686,48.04,17,10,2010,10,Hard Coral,25.62,Population,0,297.28,295.6,296.8,291.83,301.66,2.15,5,0.16,0.71,0,-2.7,2.83,12,3.34,18,3,7.73,1.87,10.26,1.21,-4.06,2.15,-7.82,2,-2.85,1,1.1,4,0,0,0.77,5.35,0.23,17-10-2010,nd,nd,nd
1039,10314973,Reef_Check,-26.9686,153.4914,Pacific,153.29.29E.26.58.7S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Moreton Island,nd,6912.06,Exposed,0.0686,48.04,17,10,2010,10,Nutrient Indicator Algae,0,Population,0,297.28,295.6,296.8,291.83,301.66,2.15,5,0.16,0.71,0,-2.7,2.83,12,3.34,18,3,7.73,1.87,10.26,1.21,-4.06,2.15,-7.82,2,-2.85,1,1.1,4,0,0,0.77,5.35,0.23,17-10-2010,nd,nd,nd
